step,time,method,M,solve_s,flux_s,transport_s,viz_s,p_l2_drift,flux_l2_drift,pinn_rmse,pinn_pre_rmse,pinn_iterations,pinn_wall_s,pinn_pre_eval_s,pinn_linear_s,pinn_sync_s,pinn_error_s,pinn_trainable_params,pinn_stop_reason,R_xi_mean_abs,R_xi_median_abs,R_xi_rmse,R_xi_max_abs,R_xi_sum,CFL,cfl_violated,S_preclip_min,S_preclip_max,S_post_min,S_post_max,mass_balance,stored_water,n_substeps,dt_substep
533,0.0053300000000000005,NLR,1.0,0.01928240800043568,0.06081152900878806,0.00033646399970166385,2.0310108084231615e-06,0.0005636205533345824,0.0002711762715683318,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8572677433766046e-05,3.924811864397526e-17,0.00033413222710213533,0.014393439793058294,-0.00012309837758249699,0.21916905582347798,0,0.0,0.8903466673364737,0.0,0.8903466673364737,-4.0826988057657276e-19,0.0053300000000000135,1,1e-05
534,0.00534,NLR,1.0,0.016816008996102028,0.06341808200522792,0.0003281310055172071,2.0169973140582442e-06,0.0005629561645113238,0.00027076278996426975,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8572743655885716e-05,3.9898639947466563e-17,0.0003341330879744043,0.014393473220987607,-0.00012309815838444226,0.21916956402134355,0,0.0,0.8904996659436222,0.0,0.8904996659436222,4.590918574118308e-19,0.005340000000000014,1,1e-05
535,0.005350000000000001,NLR,1.0,0.014904016003129072,0.05753877499955706,0.00040109299879986793,3.006003680638969e-06,0.0005622864856988682,0.0002703439962866672,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857280963856092e-05,4.141652298894627e-17,0.00033413394659225556,0.014393506566477532,-0.00012309793917866647,0.21917007096569624,0,0.0,0.8906521926057345,0.0,0.8906521926057345,4.590918574118308e-19,0.0053500000000000145,1,1e-05
536,0.00536,NLR,1.0,0.01593214199237991,0.05473954800982028,0.00031847199716139585,1.9479921320453286e-06,0.0005616114404016384,0.0002699199854120391,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8572875379188588e-05,3.9898639947466563e-17,0.00033413480292837134,0.014393539828526869,-0.00012309771990050416,0.21917057664131295,0,0.0,0.8908042496324041,0.0,0.8908042496324041,-4.0826988057657276e-19,0.005360000000000014,1,1e-05
537,0.005370000000000001,NLR,1.0,0.021385650004958734,0.05962856800761074,0.0003317609953228384,2.1320011001080275e-06,0.0005609309693949393,0.00026949086193993224,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857294087490424e-05,3.9898639947466563e-17,0.0003341356569548745,0.014393573006115767,-0.00012309750075417043,0.21917108103269625,0,0.0,0.8909558393176287,0.0,0.8909558393176287,4.590918574118308e-19,0.0053700000000000145,1,1e-05
538,0.00538,NLR,1.0,0.014347940988955088,0.06497299599868711,0.0003518020093906671,2.935004886239767e-06,0.0005602450317576679,0.00026905673994906496,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857300612304591e-05,4.0766001685454967e-17,0.00033413650864339966,0.014393606098208389,-0.0001230972814436716,0.21917158412409737,0,0.0,0.8911069639399433,0.0,0.8911069639399433,-4.0826988057657276e-19,0.005380000000000014,1,1e-05
539,0.005390000000000001,NLR,1.0,0.017911638991790824,0.06071052199695259,0.00043909199303016067,2.3669999791309237e-06,0.000559553604376506,0.00026861774287847387,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8573071120707593e-05,3.913969842672671e-17,0.00033413735796523886,0.014393639103758238,-0.00012309706219681073,0.2191720858995894,0,0.0,0.8912576257625549,0.0,0.8912576257625549,-1.2756316185649763e-18,0.005390000000000013,1,1e-05
540,0.0054,NLR,1.0,0.0191930729924934,0.06308711599558592,0.0004392600094433874,2.5369954528287053e-06,0.0005588566832971118,0.00026817400317579853,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8573135864941347e-05,3.8163916471489756e-17,0.00033413820489133317,0.014393672021707493,-0.00012309684297381066,0.21917258634309472,0,0.0,0.8914078270334733,0.0,0.8914078270334733,1.3264535954002343e-18,0.005400000000000014,1,1e-05
541,0.005410000000000001,NLR,1.0,0.01873069300199859,0.06141794800350908,0.0003444250032771379,2.2439926397055387e-06,0.0005581542833646416,0.0002677256620915672,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8573200352859117e-05,3.946495907847236e-17,0.0003341390493924227,0.014393704850992117,-0.0001230966236961777,0.21917308543843503,0,0.0,0.8915575699856421,0.0,0.8915575699856421,-4.0826988057657276e-19,0.005410000000000014,1,1e-05
542,0.00542,NLR,1.0,0.016450160008389503,0.05934926000190899,0.0003702510002767667,2.291999408043921e-06,0.0005574464388773658,0.00026727286934653653,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8573264581417403e-05,3.903127820947816e-17,0.00033413989143914495,0.014393737590545852,-0.0001230964043817779,0.21917358316939028,0,0.0,0.8917068568370671,0.0,0.8917068568370671,-4.0826988057657276e-19,0.005420000000000013,1,1e-05
543,0.005430000000000001,NLR,1.0,0.016779204001068138,0.059411743000964634,0.00039713899604976177,2.410000888630748e-06,0.0005567332034205624,0.00026681578283374845,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857332854772371e-05,4.163336342344337e-17,0.0003341407310020809,0.014393770239301551,-0.00012309618497216787,0.21917407951973933,0,0.0,0.8918556897909449,0.0,0.8918556897909449,-4.0826988057657276e-19,0.005430000000000013,1,1e-05
544,0.00544,NLR,1.0,0.018028714999672957,0.058288176005589776,0.00040882299072109163,2.721993951126933e-06,0.0005560146502472139,0.00026635456825406,nan,nan,,0.0,nan,nan,nan,nan,0,,1.85733922487015e-05,3.9898639947466563e-17,0.00033414156805190357,0.014393802796196065,-0.00012309596574322612,0.21917457447332594,0,0.0,0.8920040710357883,0.0,0.8920040710357883,1.3264535954002343e-18,0.005440000000000014,1,1e-05
545,0.005450000000000001,NLR,1.0,0.018570186002762057,0.056335756002226844,0.0003327129961689934,1.940992660820484e-06,0.0005552908725876113,0.0002658893986974611,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857345568136525e-05,3.9898639947466563e-17,0.0003341424025594559,0.014393835260174459,-0.00012309574639811743,0.21917506801408213,0,0.0,0.892152002745552,0.0,0.892152002745552,-4.0826988057657276e-19,0.005450000000000014,1,1e-05
546,0.0054600000000000004,NLR,1.0,0.0196614779997617,0.06370195400086232,0.00033553800312802196,1.995998900383711e-06,0.0005545619829996932,0.0002654204543313948,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8573518842825843e-05,4.0657581468206416e-17,0.0003341432344958199,0.014393867630190238,-0.0001230955270125199,0.21917556012610906,0,0.0,0.8922994870797561,0.0,0.8922994870797561,4.590918574118308e-19,0.005460000000000014,1,1e-05
547,0.00547,NLR,1.0,0.021668209999916144,0.06285968200245406,0.00035757799923885614,2.044995198957622e-06,0.0005538281139365529,0.0002649479219023473,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8573581730080045e-05,4.0549161250957866e-17,0.0003341440638324459,0.014393899905211116,-0.0001230953076176999,0.21917605079371794,0,0.0,0.892446526183609,0.0,0.892446526183609,-4.0826988057657276e-19,0.005470000000000014,1,1e-05
548,0.0054800000000000005,NLR,1.0,0.019064806998358108,0.062160360001144,0.00037031699321232736,2.334010787308216e-06,0.0005530894172964133,0.00026447199431826933,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8573644340334838e-05,3.9898639947466563e-17,0.0003341448905412714,0.014393932084223904,-0.00012309508824114344,0.21917654000148218,0,0.0,0.8925931221881277,0.0,0.8925931221881277,4.590918574118308e-19,0.005480000000000014,1,1e-05
549,0.00549,NLR,1.0,0.019496929991873913,0.05443374501192011,0.0005739170010201633,2.6030029403045774e-06,0.000552346064521219,0.00026399287016984856,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857370667062188e-05,4.163336342344337e-17,0.00033414571459474784,0.01439396416623362,-0.0001230948687865418,0.2191770277342891,0,0.0,0.8927392772102588,0.0,0.8927392772102588,4.590918574118308e-19,0.005490000000000015,1,1e-05
550,0.0055000000000000005,NLR,1.0,0.016400854990934022,0.060296819006907754,0.0004578050138661638,2.5579938665032387e-06,0.000551598245920513,0.00026351075327276817,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857376871828768e-05,3.968179951296946e-17,0.0003341465359660088,0.014393996150271038,-0.00012309464925150106,0.21917751397739538,0,0.0,0.8928849933529966,0.0,0.8928849933529966,-1.2756316185649763e-18,0.0055000000000000136,1,1e-05
551,0.00551,NLR,1.0,0.02004562600632198,0.062201895998441614,0.00034336298995185643,2.1619925973936915e-06,0.000550846170836773,0.0002630258521193244,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857383048054639e-05,3.946495907847236e-17,0.00033414735462896283,0.014394028035395356,-0.00012309442983199503,0.21917799871648627,0,0.0,0.8930302727055008,0.0,0.8930302727055008,4.590918574118308e-19,0.005510000000000014,1,1e-05
552,0.005520000000000001,NLR,1.0,0.020110393001232296,0.0680371469934471,0.00037863999023102224,2.3140019038692117e-06,0.0005500900671780306,0.00026253837936843726,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8573891954859585e-05,3.9898639947466563e-17,0.0003341481705583367,0.014394059820695304,-0.0001230942103277862,0.2191784819377074,0,0.0,0.8931751173432129,0.0,0.8931751173432129,-1.2756316185649763e-18,0.005520000000000013,1,1e-05
553,0.00553,NLR,1.0,0.01745571799983736,0.06334776899893768,0.00033753798925317824,1.7590064089745283e-06,0.0005493301806804849,0.00026204855132664826,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8573953138753328e-05,3.903127820947816e-17,0.00033414898372978913,0.01439409150529336,-0.0001230939906652905,0.21917896362773032,0,0.0,0.8933195293279708,0.0,0.8933195293279708,2.193815333388638e-18,0.005530000000000015,1,1e-05
554,0.005540000000000001,NLR,1.0,0.017161235999083146,0.06094569800188765,0.0005790680006612092,2.643006155267358e-06,0.0005485667746898432,0.0002615565873919105,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8574014029717033e-05,4.163336342344337e-17,0.00033414979412010746,0.014394123088353972,-0.0001230937710951508,0.21917944377381218,0,0.0,0.8934635107081235,0.0,0.8934635107081235,-1.2756316185649763e-18,0.005540000000000014,1,1e-05
555,0.00555,NLR,1.0,0.018398105006781407,0.06101078700157814,0.00043295200157444924,2.8289941838011146e-06,0.0005478001298476639,0.000261062709433271,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8574074625590682e-05,4.0766001685454967e-17,0.00033415060170710235,0.014394154569076889,-0.00012309355145498734,0.21917992236381922,0,0.0,0.8936070635186433,0.0,0.8936070635186433,-4.0826988057657276e-19,0.005550000000000013,1,1e-05
556,0.005560000000000001,NLR,1.0,0.022891358006745577,0.05607166299887467,0.00034302499261684716,2.3830070858821273e-06,0.000547030542887893,0.00026056714130064405,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8574134924211525e-05,4.098284211995207e-17,0.00033415140646987575,0.014394185946709603,-0.00012309333177447157,0.2191803993862947,0,0.0,0.8937501897812377,0.0,0.8937501897812377,1.3264535954002343e-18,0.005560000000000015,1,1e-05
557,0.00557,NLR,1.0,0.022424056005547754,0.06602817800012417,0.00040307900053448975,2.3450120352208614e-06,0.0005462583265280929,0.00026007010817955374,nan,nan,,0.0,nan,nan,nan,nan,0,,1.85741949236046e-05,3.8163916471489756e-17,0.00033415220838882865,0.014394217220546013,-0.00012309311204255417,0.21918087483049897,0,0.0,0.8938928915044598,0.0,0.8938928915044598,-1.2756316185649763e-18,0.005570000000000013,1,1e-05
558,0.005580000000000001,NLR,1.0,0.02892980100295972,0.07243077499151696,0.0006308860029093921,3.473993274383247e-06,0.0005454838084395518,0.0002595718360227967,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857425462194155e-05,3.903127820947816e-17,0.00033415300744575474,0.014394248389929754,-0.00012309289238374548,0.2191813486864584,0,0.0,0.8940351706838179,0.0,0.8940351706838179,4.590918574118308e-19,0.005580000000000014,1,1e-05
559,0.00559,NLR,1.0,0.01911368200671859,0.06793003198981751,0.00038745198980905116,2.5140034267678857e-06,0.0005447073308135572,0.00025907255093860735,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8574314017490764e-05,3.859759734048396e-17,0.00033415380362392376,0.014394279454257974,-0.00012309267255059727,0.21918182094499492,0,0.0,0.8941770293018831,0.0,0.8941770293018831,4.590918574118308e-19,0.005590000000000014,1,1e-05
560,0.005600000000000001,NLR,1.0,0.01948098500724882,0.06078619199979585,0.00044834299478679895,1.9809958757832646e-06,0.0005439292489912163,0.00025857247863601097,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8574373108845176e-05,3.8191021525801894e-17,0.00033415459690818073,0.01439431041298378,-0.00012309245277411529,0.21918229159779368,0,0.0,0.8943184693283974,0.0,0.8943184693283974,4.590918574118308e-19,0.005600000000000015,1,1e-05
561,0.00561,NLR,1.0,0.018167923000873998,0.06891326900222339,0.00039457500679418445,2.384986146353185e-06,0.0005431499312674371,0.0002580718437772388,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8574431894672826e-05,3.9898639947466563e-17,0.00033415538728499323,0.014394341265618671,-0.00012309223295923368,0.21918276063741812,0,0.0,0.8944594927203791,0.0,0.8944594927203791,-4.0826988057657276e-19,0.005610000000000014,1,1e-05
562,0.005620000000000001,NLR,1.0,0.01761404299759306,0.08271683899511117,0.0003784970031119883,2.5279878173023462e-06,0.0005423697575016098,0.00025757086941318775,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8574490373795032e-05,4.119968255444917e-17,0.0003341561747425103,0.014394372011733436,-0.00012309201310428076,0.2191832280573604,0,0.0,0.8946001014222278,0.0,0.8946001014222278,-4.0826988057657276e-19,0.005620000000000014,1,1e-05
563,0.0056300000000000005,NLR,1.0,0.0224183520040242,0.062005141997360624,0.0004049340059282258,2.472996129654348e-06,0.0005415891183482373,0.00025706977640021415,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8574548545379694e-05,4.163336342344337e-17,0.0003341569592706984,0.01439440265096481,-0.00012309179325325624,0.21918369385207598,0,0.0,0.8947402973658289,0.0,0.8947402973658289,-4.0826988057657276e-19,0.0056300000000000135,1,1e-05
564,0.00564,NLR,1.0,0.017661894002230838,0.06497553299413994,0.0003497869911370799,1.9930012058466673e-06,0.000540808414344224,0.0002565687827927635,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8574606408699966e-05,4.0766001685454967e-17,0.00033415774086132364,0.014394433183013033,-0.00012309157327584767,0.21918415801701102,0,0.0,0.8948800824706563,0.0,0.8948800824706563,1.3264535954002343e-18,0.005640000000000015,1,1e-05
565,0.0056500000000000005,NLR,1.0,0.018942619994049892,0.06620853199274279,0.0006157379975775257,3.3609976526349783e-06,0.000540028054554457,0.00025606810331704657,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8574663963191592e-05,3.8163916471489756e-17,0.0003341585195080643,0.01439446360764629,-0.00012309135344942975,0.2191846205486503,0,0.0,0.8950194586438738,0.0,0.8950194586438738,-4.0826988057657276e-19,0.005650000000000014,1,1e-05
566,0.00566,NLR,1.0,0.01932911400217563,0.06508603099791799,0.0006006600015098229,3.155990270897746e-06,0.0005392484561507779,0.000255567948735177,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857472120865098e-05,4.0332320816460765e-17,0.0003341592952065356,0.01439449392470249,-0.00012309113346161202,0.21918508144451396,0,0.0,0.8951584277804365,0.0,0.8951584277804365,4.590918574118308e-19,0.005660000000000015,1,1e-05
567,0.0056700000000000006,NLR,1.0,0.01858913101023063,0.07932004000758752,0.0005018090014345944,2.5790068320930004e-06,0.000538470042459297,0.00025506852540786316,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8574778145048175e-05,3.9898639947466563e-17,0.0003341600679543747,0.014394524134091036,-0.0001230909135491123,0.21918554070322166,0,0.0,0.8952969917631908,0.0,0.8952969917631908,-1.2756316185649763e-18,0.005670000000000014,1,1e-05
568,0.00568,NLR,1.0,0.01825449601165019,0.05837804499606136,0.00036487000761553645,2.3699976736679673e-06,0.0005376932426584202,0.00025457003465943263,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857483477252989e-05,3.7730235602495554e-17,0.0003341608377512089,0.014394554235791723,-0.00012309069363675276,0.21918599832448576,0,0.0,0.8954351524629727,0.0,0.8954351524629727,1.3264535954002343e-18,0.005680000000000015,1,1e-05
569,0.005690000000000001,NLR,1.0,0.021331205003662035,0.06447976300842129,0.00042895000660791993,2.4519977159798145e-06,0.0005369184901503911,0.0002540726723372718,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857489109153089e-05,4.163336342344337e-17,0.0003341616045988157,0.014394584229861618,-0.00012309047371055246,0.21918645430914588,0,0.0,0.8955729117387061,0.0,0.8955729117387061,-4.0826988057657276e-19,0.0056900000000000145,1,1e-05
570,0.0057,NLR,1.0,0.020293088993639685,0.06540626699279528,0.0003710340097313747,2.2800086298957467e-06,0.0005361462214945736,0.00025357662830173316,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857494710271044e-05,3.903127820947816e-17,0.0003341623685010249,0.014394614116429949,-0.00012309025384301956,0.2191869086591849,0,0.0,0.8957102714374997,0.0,0.8957102714374997,4.590918574118308e-19,0.005700000000000015,1,1e-05
571,0.005710000000000001,NLR,1.0,0.018674940001801588,0.05852114100707695,0.0003927990037482232,2.3140019038692117e-06,0.0005353768753580956,0.0002530820859511458,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857500280704196e-05,3.9898639947466563e-17,0.0003341631294638385,0.014394643895703219,-0.00012309003391458627,0.2191873613777356,0,0.0,0.8958472333947427,0.0,0.8958472333947427,-4.0826988057657276e-19,0.0057100000000000145,1,1e-05
572,0.00572,NLR,1.0,0.02122882299590856,0.060757346989703365,0.0003356600063852966,2.043001586571336e-06,0.0005346108911162121,0.0002525892218053678,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8575058205651688e-05,3.9898639947466563e-17,0.000334163887495442,0.014394673567965866,-0.00012308981413412543,0.2191878124691082,0,0.0,0.8959837994342,0.0,0.8959837994342,-4.0826988057657276e-19,0.005720000000000014,1,1e-05
573,0.005730000000000001,NLR,1.0,0.019616506004240364,0.05634436599211767,0.0003395449894014746,2.125001628883183e-06,0.0005338487081137782,0.00025209820503646835,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8575113299977592e-05,3.903127820947816e-17,0.00033416464260612393,0.014394703133575826,-0.00012308959425714696,0.21918826193877658,0,0.0,0.8961199713681063,0.0,0.8961199713681063,4.590918574118308e-19,0.005730000000000015,1,1e-05
574,0.00574,NLR,1.0,0.020052680993103422,0.06571909700869583,0.00033303799864370376,2.073997166007757e-06,0.0005330907635385382,0.00025160919718968805,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857516809164468e-05,3.9898639947466563e-17,0.00033416539480847035,0.014394732592973858,-0.0001230893745928939,0.21918870979340915,0,0.0,0.8962557509972591,0.0,0.8962557509972591,-4.0826988057657276e-19,0.005740000000000014,1,1e-05
575,0.005750000000000001,NLR,1.0,0.0358626350061968,0.07234501199855004,0.0003586450038710609,2.22999369725585e-06,0.0005323374924911193,0.0002511223516770619,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8575222582649605e-05,3.9898639947466563e-17,0.00033416614411718384,0.014394761946674661,-0.00012308915491854338,0.2191891560408439,0,0.0,0.8963911401111109,0.0,0.8963911401111109,-4.0826988057657276e-19,0.005750000000000014,1,1e-05
576,0.00576,NLR,1.0,0.018465615008608438,0.056553823000285774,0.0009908339998219162,3.4049880923703313e-06,0.0005315893255889383,0.000250637813590561,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8575276775100815e-05,3.903127820947816e-17,0.00033416689054919954,0.014394791195272427,-0.00012308893536972374,0.21918960069011006,0,0.0,0.8965261404878608,0.0,0.8965261404878608,4.590918574118308e-19,0.005760000000000014,1,1e-05
577,0.005770000000000001,NLR,1.0,0.01972104200103786,0.06157060000987258,0.00034731399500742555,2.307991962879896e-06,0.0005308466886621087,0.00025015571931610983,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857533067153199e-05,3.9898639947466563e-17,0.0003341676341236112,0.014394820339437286,-0.00012308871581800777,0.21919004375140744,0,0.0,0.8966607538945447,0.0,0.8966607538945447,4.590918574118308e-19,0.005770000000000015,1,1e-05
578,0.00578,NLR,1.0,0.01736345600511413,0.06204905000049621,0.00041450498974882066,2.749002305790782e-06,0.0005301100009500003,0.0002496761963247727,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857538427455937e-05,4.163336342344337e-17,0.00033416837486171727,0.014394849379917973,-0.00012308849641775118,0.21919048523611412,0,0.0,0.8967949820871247,0.0,0.8967949820871247,4.590918574118308e-19,0.005780000000000015,1,1e-05
579,0.005790000000000001,NLR,1.0,0.021722842997405678,0.06183856799907517,0.0003403330047149211,1.9900035113096237e-06,0.0005293796743363869,0.0002491993629199906,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8575437587110482e-05,3.7513395167998453e-17,0.0003341691127869676,0.014394878317539161,-0.00012308827712986694,0.2191909251567614,0,0.0,0.8969288268105783,0.0,0.8969288268105783,-4.0826988057657276e-19,0.005790000000000015,1,1e-05
580,0.0058000000000000005,NLR,1.0,0.019459510993328877,0.0635641920089256,0.00038724699697922915,2.1279993234202266e-06,0.0005286561120933669,0.0002487253280447343,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8575490612396945e-05,4.0766001685454967e-17,0.0003341698479249216,0.014394907153199687,-0.00012308805803904122,0.21919136352703072,0,0.0,0.8970622897989853,0.0,0.8970622897989853,-4.0826988057657276e-19,0.005800000000000014,1,1e-05
581,0.00581,NLR,1.0,0.02033726499939803,0.06048996599565726,0.00036629200621973723,2.510001650080085e-06,0.0005279397078000338,0.0002482541911312903,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857554335384344e-05,3.946495907847236e-17,0.0003341705803032686,0.014394935887874105,-0.0001230878390705976,0.21919180036172775,0,0.0,0.8971953727756157,0.0,0.8971953727756157,1.3264535954002343e-18,0.005810000000000016,1,1e-05
582,0.0058200000000000005,NLR,1.0,0.019411116998526268,0.06348578399047256,0.00039316499896813184,2.368004061281681e-06,0.0005272308440236648,0.0002477860419942901,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8575595815147126e-05,3.903127820947816e-17,0.0003341713099517539,0.014394964522609577,-0.00012308762026570617,0.2191922356767698,0,0.0,0.8973280774530152,0.0,0.8973280774530152,-1.2756316185649763e-18,0.005820000000000014,1,1e-05
583,0.00583,NLR,1.0,0.018179474005592056,0.06268849200569093,0.0004035119927721098,2.4460023269057274e-06,0.0005265298916539894,0.0002473209607052871,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857564800020225e-05,3.903127820947816e-17,0.0003341720369021252,0.014394993058523431,-0.00012308740167629452,0.21919266948916147,0,0.0,0.8974604055330908,0.0,0.8974604055330908,1.3264535954002343e-18,0.005830000000000016,1,1e-05
584,0.005840000000000001,NLR,1.0,0.02165547400363721,0.06684538700210396,0.0007676450040889904,3.0369992600753903e-06,0.0005258372085604422,0.0002468590175784973,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8575699913152908e-05,4.0766001685454967e-17,0.00033417276118812895,0.014395021496804272,-0.0001230871832762121,0.21919310181696358,0,0.0,0.8975923587071948,0.0,0.8975923587071948,-4.0826988057657276e-19,0.005840000000000015,1,1e-05
585,0.00585,NLR,1.0,0.022946519995457493,0.07073878200026229,0.00045313801092561334,2.244996721856296e-06,0.0005251531387281048,0.0002464002731353418,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8575751558339293e-05,3.859759734048396e-17,0.00033417348284541437,0.014395049838707097,-0.00012308696506445024,0.21919353267926922,0,0.0,0.8977239386562088,0.0,0.8977239386562088,-4.0826988057657276e-19,0.005850000000000015,1,1e-05
586,0.005860000000000001,NLR,1.0,0.026260974002070725,0.06900019699241966,0.0006412310031009838,3.021006705239415e-06,0.0005244780113373374,0.000245944778124191,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8575802940367394e-05,4.0766001685454967e-17,0.00033417420191151335,0.014395078085553958,-0.0001230867471770735,0.2191939620961757,0,0.0,0.8978551470506266,0.0,0.8978551470506266,4.590918574118308e-19,0.005860000000000015,1,1e-05
587,0.00587,NLR,1.0,0.021886938004172407,0.07574670000758488,0.0004117740027140826,2.4809996830299497e-06,0.0005238121399095715,0.0002454925735636165,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8575854064050497e-05,3.9898639947466563e-17,0.0003341749184257543,0.014395106238729971,-0.00012308652948226842,0.21919439008873648,0,0.0,0.8979859855506359,0.0,0.8979859855506359,-4.0826988057657276e-19,0.005870000000000015,1,1e-05
588,0.005880000000000001,NLR,1.0,0.01988525700289756,0.11387794799520634,0.00048515100206714123,2.47600837610662e-06,0.0005231558212186334,0.0002450436908549185,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857590493437697e-05,4.0766001685454967e-17,0.000334175632429193,0.01439513429968109,-0.00012308631215318823,0.21919481667894264,0,0.0,0.8981164558061996,0.0,0.8981164558061996,4.590918574118308e-19,0.005880000000000015,1,1e-05
589,0.00589,NLR,1.0,0.030025052998098545,0.06372656399616972,0.0004026469978271052,2.1180021576583385e-06,0.0005225093348593085,0.00024459815185252687,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8575955556519095e-05,3.9898639947466563e-17,0.0003341763439645396,0.014395162269911443,-0.00012308609507427845,0.21919524188966433,0,0.0,0.8982465594571363,0.0,0.8982465594571363,-4.0826988057657276e-19,0.005890000000000015,1,1e-05
590,0.005900000000000001,NLR,1.0,0.021394088995293714,0.06589207000797614,0.0004234289954183623,2.5280023692175746e-06,0.0005218729421495646,0.00024415596905255285,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8576005935877864e-05,3.9898639947466563e-17,0.00033417705307609306,0.01439519015098134,-0.0001230858783651916,0.2191956657446259,0,0.0,0.8983762981332002,0.0,0.8983762981332002,4.590918574118308e-19,0.0059000000000000155,1,1e-05
591,0.00591,NLR,1.0,0.02240770700154826,0.0687551529990742,0.00041323799814563245,2.0419975044205785e-06,0.000521246885721692,0.00024371714573733386,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857605607800159e-05,3.9898639947466563e-17,0.0003341777598096471,0.014395217944503269,-0.00012308566199797813,0.21919608826835002,0,0.0,0.8985056734541595,0.0,0.8985056734541595,-4.0826988057657276e-19,0.005910000000000015,1,1e-05
592,0.005920000000000001,NLR,1.0,0.023221921001095325,0.06498988800740335,0.00042933599615935236,2.36400228459388e-06,0.0005206313887007066,0.00024328167620055988,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8576105988619922e-05,3.881443777498106e-17,0.0003341784642124087,0.014395245652139677,-0.00012308544601969705,0.2191965094861168,0,0.0,0.8986346870298753,0.0,0.8986346870298753,4.590918574118308e-19,0.0059200000000000155,1,1e-05
593,0.00593,NLR,1.0,0.02210886999091599,0.06716015600250103,0.0004009260010207072,1.995998900383711e-06,0.0005200266542266646,0.00024284954595651123,nan,nan,,0.0,nan,nan,nan,nan,0,,1.857615567364514e-05,3.946495907847236e-17,0.0003341791663329368,0.014395273275600973,-0.00012308523043091826,0.21919692942391372,0,0.0,0.898763340460378,0.0,0.898763340460378,-4.0826988057657276e-19,0.005930000000000015,1,1e-05
594,0.005940000000000001,NLR,1.0,0.02095204999204725,0.07017302900203504,0.0004331759992055595,2.505999873392284e-06,0.0005194328648578226,0.00024242073201819001,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8576205139034187e-05,3.903127820947816e-17,0.0003341798662209628,0.014395300816637535,-0.0001230850153122079,0.2191973481083873,0,0.0,0.8988916353359451,0.0,0.8988916353359451,4.590918574118308e-19,0.005940000000000016,1,1e-05
