step,time,method,M,solve_s,flux_s,transport_s,viz_s,p_l2_drift,flux_l2_drift,pinn_rmse,pinn_pre_rmse,pinn_iterations,pinn_wall_s,pinn_pre_eval_s,pinn_linear_s,pinn_sync_s,pinn_error_s,pinn_trainable_params,pinn_stop_reason,R_xi_mean_abs,R_xi_median_abs,R_xi_rmse,R_xi_max_abs,R_xi_sum,R_xi_int_mean_abs,R_xi_int_median_abs,R_xi_int_rmse,R_xi_int_max_abs,R_xi_int_sum,R_xi_src_mean_abs,R_xi_src_median_abs,R_xi_src_rmse,R_xi_src_max_abs,R_xi_src_sum,R_xi_bnd_mean_abs,R_xi_bnd_median_abs,R_xi_bnd_rmse,R_xi_bnd_max_abs,R_xi_bnd_sum,CFL,cfl_violated,S_preclip_min,S_preclip_max,S_post_min,S_post_max,mass_balance,stored_water,n_substeps,dt_substep
6238,0.062380000000000005,PINN,1.0,0.014181230988469906,0.006071716998121701,0.00032465999538544565,2.5439949240535498e-06,9.310049486608677e-05,6.891088779378337e-05,0.0032365144832999194,0.003236514568802838,direct,0.002127867002855055,0.0007927679980639368,0.0009587090025888756,0.00022306101163849235,0.00014748101239092648,96,direct_last_layer,1.3531232270629645e-15,9.037909309839165e-16,1.930537852844279e-15,1.2067278599980913e-14,-1.2263681823526662e-15,1.358271804808351e-15,9.168013570537425e-16,1.9224348231337916e-15,1.2067278599980913e-14,-3.3606201588903817e-15,1.863093013199091e-15,8.743006318923108e-16,2.511323653452032e-15,5.551115123125783e-15,-2.914335439641036e-15,1.2733001603776588e-15,7.147060721024445e-16,2.0520770001069918e-15,1.1268980540379836e-14,2.1342519765377155e-15,0.2196786170562701,0,0.0,0.9860115934682857,0.0,0.9860115934682857,-3.877716832530187e-18,0.06238000000000017,1,1e-05
6239,0.06239000000000001,PINN,1.0,0.013056393989245407,0.0054629690130241215,0.0006845390016678721,3.868990461342037e-06,9.311376844857657e-05,6.89045193568266e-05,0.0032366020287665125,0.0032366021142513127,direct,0.0015676979965064675,0.0005943169962847605,0.0007396309956675395,0.0001668290060479194,6.264500552788377e-05,96,direct_last_layer,1.3549932384407957e-15,9.055256544598933e-16,1.930114352646133e-15,1.2064676514766948e-14,-2.8322884402381954e-15,1.3598238884323438e-15,9.246076126956382e-16,1.921990163657037e-15,1.2064676514766948e-14,-4.270699462474714e-15,1.717376241217039e-15,8.187894806610529e-16,2.4291480934909738e-15,5.384581669432009e-15,-1.6375789613221059e-15,1.2800992938452691e-15,7.238133703513228e-16,2.0519599533749887e-15,1.1291531945567534e-14,1.4384110222365187e-15,0.21967902276075366,0,0.0,0.9860136540270484,0.0,0.9860136540270484,3.0611770713770414e-18,0.062390000000000174,1,1e-05
6240,0.062400000000000004,PINN,1.0,0.01607523299753666,0.007183775000157766,0.00033164600608870387,2.548011252656579e-06,9.312714034278117e-05,6.889821613276018e-05,0.003236689515480243,0.0032366896009470986,direct,0.0027006119926227257,0.0009239679930033162,0.001385822004522197,0.0002608110080473125,0.00012123699707444757,96,direct_last_layer,1.355770887260559e-15,9.124645483638005e-16,1.931524015942306e-15,1.2071615408670855e-14,-2.54172225801208e-15,1.361179673824755e-15,9.30679144861557e-16,1.9240481641519557e-15,1.2071615408670855e-14,-3.503084324354977e-15,1.824929096727601e-15,9.159339953157541e-16,2.448200682118914e-15,5.495603971894525e-15,-1.8318679906315083e-15,1.2719135674430036e-15,7.112366251504909e-16,2.0439336468093832e-15,1.1258572199523975e-14,9.613620663428968e-16,0.21967942940158372,0,0.0,0.9860157139703098,0.0,0.9860157139703098,-1.0816610736437415e-17,0.062400000000000164,1,1e-05
6241,0.06241000000000001,PINN,1.0,0.017530359007650986,0.0053828209929633886,0.00032298399310093373,2.406988642178476e-06,9.314061057893521e-05,6.889198488646775e-05,0.003236776944351598,0.0032367770298006807,direct,0.00154856700100936,0.0005922069976804778,0.0007194770005298778,0.0001690889912424609,6.388399924617261e-05,96,direct_last_layer,1.3551193908166522e-15,9.046582927219049e-16,1.9308588984750114e-15,1.2070748046932867e-14,-7.081195439045951e-16,1.3597630813263738e-15,9.228728892196614e-16,1.922539968698853e-15,1.2070748046932867e-14,-3.621696042024891e-15,1.7937040741600185e-15,9.853229343548264e-16,2.459561394195625e-15,5.551115123125783e-15,-1.4710455076283324e-15,1.2831240484999142e-15,7.645793720367777e-16,2.0555319752061563e-15,1.1275919434283743e-14,2.913576498120296e-15,0.21967983697828988,0,0.0,0.9860177732983482,0.0,0.9860177732983482,1.000007097528427e-17,0.062410000000000174,1,1e-05
6242,0.06242,PINN,1.0,0.013220139007898979,0.006286223986535333,0.0010858739988179877,4.852001438848674e-06,9.315417979153882e-05,6.888582000735427e-05,0.0032368643162870693,0.0032368644017185546,direct,0.002290119999088347,0.0006718229997204617,0.0012135389988543466,0.0002451270120218396,0.0001537609932711348,96,direct_last_layer,1.3562630765544825e-15,9.02923569245928e-16,1.931643799960191e-15,1.2073350132146832e-14,-2.5170024484794107e-15,1.3613717106419022e-15,9.228728892196614e-16,1.9237182791722182e-15,1.2073350132146832e-14,-3.5388629960469986e-15,1.7867651802561113e-15,8.187894806610529e-16,2.481311980125501e-15,5.6066262743570405e-15,-1.7486012637846216e-15,1.2770592925975734e-15,7.047314121155779e-16,2.0506051031423964e-15,1.127244998733179e-14,1.021860547567588e-15,0.21968024549030904,0,0.0,0.9860198320114415,0.0,0.9860198320114415,-3.877716832530187e-18,0.06242000000000017,1,1e-05
6243,0.062430000000000006,PINN,1.0,0.0185924779943889,0.008149599001626484,0.0005366440018406138,3.059001755900681e-06,9.31678488642036e-05,6.887972312159162e-05,0.003236951632189236,0.003236951717603297,direct,0.001908935999381356,0.0007404589996440336,0.0009125100041273981,0.00018436298705637455,6.691599264740944e-05,96,direct_last_layer,1.3586048506006917e-15,9.072603779358701e-16,1.9347893190564555e-15,1.2091564728644588e-14,-2.0204378534810497e-15,1.3636769173169264e-15,9.228728892196614e-16,1.9270110796128148e-15,1.2091564728644588e-14,-4.511175504331999e-15,1.9532986339498848e-15,1.1102230246251565e-15,2.5798691824025942e-15,5.662137425588298e-15,-2.9698465908722937e-15,1.2799680037384447e-15,7.294512216482474e-16,2.051613065849059e-15,1.1290664583829546e-14,2.4907376508509493e-15,0.21968065493704075,0,0.0,0.9860218901098678,0.0,0.9860218901098678,-3.877716832530187e-18,0.062430000000000166,1,1e-05
6244,0.06244,PINN,1.0,0.013150243001291528,0.005533571005798876,0.0003189109993400052,2.6189954951405525e-06,9.318161600319607e-05,6.887369518950393e-05,0.0032370388929575155,0.003237038978354325,direct,0.001600945004611276,0.0005999830027576536,0.0007626500009791926,0.00017496199870947748,5.858100485056639e-05,96,direct_last_layer,1.3557110444329558e-15,9.08995101411847e-16,1.9324695542126735e-15,1.207421749388482e-14,-2.2173289680044173e-15,1.3606523511052372e-15,9.211381657436846e-16,1.9246270068634417e-15,1.207421749388482e-14,-2.3178345093938235e-15,1.7659484985443896e-15,8.881784197001252e-16,2.465973946112464e-15,5.440092820663267e-15,-1.4710455076283324e-15,1.2791014890334036e-15,7.051650929845721e-16,2.050225208919461e-15,1.1281990966449662e-14,1.0050554138940626e-16,0.21968106531781562,0,0.0,0.9860239475939049,0.0,0.9860239475939049,-3.877716832530187e-18,0.06244000000000016,1,1e-05
6245,0.062450000000000006,PINN,1.0,0.01702757900056895,0.005463200010126457,0.0003897199931088835,2.2669992176815867e-06,9.319548269539339e-05,6.886773799173791e-05,0.0032371260994869975,0.003237126184866735,direct,0.0015302849933505058,0.0006143079954199493,0.0006981960032135248,0.00015865499153733253,5.5113996495492756e-05,96,direct_last_layer,1.353067130827484e-15,9.08995101411847e-16,1.9292694706635066e-15,1.2071615408670855e-14,-9.067453819039395e-16,1.3579275043754456e-15,9.26342336171615e-16,1.921023507664192e-15,1.2071615408670855e-14,-3.3924957027614555e-15,1.8318679906315083e-15,9.992007221626409e-16,2.512799499099272e-15,5.551115123125783e-15,-2.220446049250313e-15,1.2777123549999065e-15,7.229460086133344e-16,2.0528809024586185e-15,1.127244998733179e-14,2.485750320857516e-15,0.21968147663228396,0,0.0,0.9860260044638302,0.0,0.9860260044638302,1.6938964879191498e-17,0.06245000000000018,1,1e-05
6246,0.06246000000000001,PINN,1.0,0.017117356997914612,0.007230991002870724,0.00031971000134944916,2.4040054995566607e-06,9.320944827864114e-05,6.886184892036933e-05,0.0032372132526687267,0.003237213338031566,direct,0.0016248059982899576,0.0006076589925214648,0.000787304001278244,0.0001651880011195317,5.9870988479815423e-05,96,direct_last_layer,1.3553978190668644e-15,9.042246118529107e-16,1.9325105068838423e-15,1.2081156387788727e-14,-1.5694097497270798e-15,1.3603696226475597e-15,9.159339953157541e-16,1.9248210794100016e-15,1.2081156387788727e-14,-2.5546242638646577e-15,1.9186041644303486e-15,1.2212453270876722e-15,2.58516405737062e-15,5.662137425588298e-15,-2.6922908347160046e-15,1.2783154424583516e-15,7.016956460326185e-16,2.0480364081437826e-15,1.1280256242973685e-14,9.852145141375779e-16,0.21968188887971374,0,0.0,0.9860280607199212,0.0,0.9860280607199212,-3.877716832530187e-18,0.062460000000000175,1,1e-05
6247,0.062470000000000005,PINN,1.0,0.015820005995919928,0.007070149993523955,0.0007701489957980812,3.851004294119775e-06,9.322351357305841e-05,6.885602962113525e-05,0.003237300353389367,0.0032373004387354827,direct,0.0023783210053807124,0.000594484998146072,0.0014149600028758869,0.0002445959980832413,0.0001186039880849421,96,direct_last_layer,1.3576263741785173e-15,9.124645483638005e-16,1.934263773767114e-15,1.2076819579098785e-14,-2.1054393038039132e-15,1.362372705965877e-15,9.298117831235686e-16,1.9259186991677606e-15,1.2076819579098785e-14,-4.2845772502825286e-15,1.8943180357666733e-15,1.0547118733938987e-15,2.4912465244908757e-15,5.551115123125783e-15,-2.7200464103316335e-15,1.2840396911158961e-15,7.147060721024445e-16,2.059323091805224e-15,1.1281123604711674e-14,2.1791379464786154e-15,0.21968230205947717,0,0.0,0.9860301163624552,0.0,0.9860301163624552,3.0611770713770414e-18,0.06247000000000018,1,1e-05
6248,0.06248000000000001,PINN,1.0,0.015594142998452298,0.0077691960032097995,0.0003294420021120459,2.9410002753138542e-06,9.323767818077464e-05,6.885028126974267e-05,0.0032373874025316066,0.0032373874878611772,direct,0.0015962960023898631,0.0006875079998280853,0.000705063997884281,0.00014495399955194443,5.357699410524219e-05,96,direct_last_layer,1.3565191792214982e-15,9.037909309839165e-16,1.9330988271800136e-15,1.2065543876504936e-14,-1.96058989355985e-15,1.3616161956367055e-15,9.26342336171615e-16,1.9252085503983813e-15,1.2065543876504936e-14,-3.434129066184899e-15,1.85268467234323e-15,9.159339953157541e-16,2.552079521866189e-15,5.551115123125783e-15,-2.831068712794149e-15,1.2774955145654094e-15,7.186091999233923e-16,2.0515502059125534e-15,1.1275052072545755e-14,1.473539172625049e-15,0.21968271617112306,0,0.0,0.9860321713917093,0.0,0.9860321713917093,-3.877716832530187e-18,0.062480000000000174,1,1e-05
6249,0.062490000000000004,PINN,1.0,0.016786091000540182,0.008031208999454975,0.0007259189878823236,3.4609984140843153e-06,9.325194215042948e-05,6.884460293051656e-05,0.00323747440097344,0.0032374744862866435,direct,0.0019567230046959594,0.0008013150072656572,0.0009184679947793484,0.00017297599697485566,5.818500358145684e-05,96,direct_last_layer,1.3554732641411156e-15,9.08995101411847e-16,1.932150289251296e-15,1.2066411238242924e-14,-2.5722967592761714e-15,1.3606023068023904e-15,9.246076126956382e-16,1.9242358322864177e-15,1.2066411238242924e-14,-3.389026255809502e-15,1.8283985436795547e-15,1.1796119636642288e-15,2.4565840478681336e-15,5.495603971894525e-15,-2.7478019859472624e-15,1.2759530675684593e-15,7.126460879747221e-16,2.0509516314827075e-15,1.1263776369951906e-14,8.167294965333305e-16,0.21968313121393063,0,0.0,0.9860342258079604,0.0,0.9860342258079604,-3.877716832530187e-18,0.06249000000000017,1,1e-05
6250,0.0625,PINN,1.0,0.016817123992950656,0.00764442200306803,0.0007908609986770898,4.348999937064946e-06,9.326630540167088e-05,6.88389944907152e-05,0.0032375613495885863,0.0032375614348855992,direct,0.002488851998350583,0.000851254997542128,0.0011434309999458492,0.0003642899973783642,0.00012380399857647717,96,direct_last_layer,1.3568786980957352e-15,9.107298248878237e-16,1.9322498861158834e-15,1.2056870259125052e-14,-2.0163178852256047e-15,1.361831943400835e-15,9.237402509576498e-16,1.9243084969180244e-15,1.2056870259125052e-14,-3.5002653987065147e-15,1.949829186997931e-15,1.3322676295501878e-15,2.525643001060317e-15,5.551115123125783e-15,-2.275957200481571e-15,1.2800840472522185e-15,7.368237964211488e-16,2.0514431356224123e-15,1.1289797222091558e-14,1.48394751348091e-15,0.21968354718733782,0,0.0,0.9860362796114852,0.0,0.9860362796114852,-3.877716832530187e-18,0.06250000000000017,1,1e-05
6251,0.06251000000000001,PINN,1.0,0.016292327010887675,0.006764490011846647,0.00031886500073596835,2.8389913495630026e-06,9.328076895546666e-05,6.883345760914637e-05,0.003237648249245695,0.0032376483345266985,direct,0.0016556320042582229,0.000639436999335885,0.0007889240077929571,0.00016781700833234936,5.497199890669435e-05,96,direct_last_layer,1.3558114325725714e-15,9.098624631498353e-16,1.932622319458002e-15,1.2075084855622809e-14,-2.796943449415168e-15,1.3608334065851876e-15,9.228728892196614e-16,1.9246654077429177e-15,1.2075084855622809e-14,-3.1684995339259503e-15,1.870031907102998e-15,9.159339953157541e-16,2.499177285857293e-15,5.551115123125783e-15,-2.0816681711721685e-15,1.2779512182910322e-15,7.465816159735184e-16,2.052042016675683e-15,1.1295868754257476e-14,3.7155608451078237e-16,0.2196839640907712,0,0.0,0.9860383328025604,0.0,0.9860383328025604,1.000007097528427e-17,0.06251000000000018,1,1e-05
6252,0.06252,PINN,1.0,0.013588586007244885,0.005410231999121606,0.0013046369858784601,5.413996404968202e-06,9.329533227195651e-05,6.882799282080358e-05,0.0032377351008087978,0.003237735186073974,direct,0.0016605109994998202,0.0006055830017430708,0.0008003959956113249,0.00019131400040350854,5.946400051470846e-05,96,direct_last_layer,1.3562589193769218e-15,9.102961440188295e-16,1.929920515390901e-15,1.2086360558216658e-14,-1.3193927287519225e-15,1.3615503076135251e-15,9.298117831235686e-16,1.922293035443811e-15,1.2086360558216658e-14,-2.5073530491442897e-15,1.9463597400459776e-15,1.2490009027033011e-15,2.5675220174607755e-15,5.440092820663267e-15,-1.582067810090848e-15,1.2742217322242715e-15,7.253312533928025e-16,2.044538954580144e-15,1.1265511093427882e-14,1.1879603203923672e-15,0.219684381923646,0,0.0,0.9860403853814623,0.0,0.9860403853814623,-3.877716832530187e-18,0.06252000000000017,1,1e-05
6253,0.06253,PINN,1.0,0.014640287990914658,0.0053906100074527785,0.0003304069978184998,1.9928003894165158e-05,9.330999500679946e-05,6.882260057204168e-05,0.003237821905137356,0.003237821990386884,direct,0.0015227119874907658,0.0006073929980630055,0.0006982589984545484,0.00016455900913570076,4.860199987888336e-05,96,direct_last_layer,1.3559554454149853e-15,9.055256544598933e-16,1.9316580669653486e-15,1.2062074429552982e-14,-2.3472163882681807e-15,1.3609679689409868e-15,9.194034422677078e-16,1.9235170813081896e-15,1.2062074429552982e-14,-4.182662246068891e-15,1.7763568394002505e-15,9.992007221626409e-16,2.5162461509504667e-15,5.6066262743570405e-15,-1.2212453270876722e-15,1.2782417505919404e-15,7.233796894823286e-16,2.0537506741692855e-15,1.1283725689925639e-14,1.8354458578007105e-15,0.219684800685284,0,0.0,0.9860424373484673,0.0,0.9860424373484673,-3.877716832530187e-18,0.06253000000000017,1,1e-05
6254,0.06254,PINN,1.0,0.017739357994287275,0.006833970997831784,0.00035462000232655555,2.7280038921162486e-06,9.332475799427504e-05,6.881727986770951e-05,0.003237908663085474,0.003237908748319544,direct,0.0017068760062102228,0.0006088109948905185,0.0008643030014354736,0.00017294999270234257,5.6106000556610525e-05,96,direct_last_layer,1.3521266848815136e-15,9.115971866258121e-16,1.9258389094001225e-15,1.2059472344339017e-14,-7.699190677362688e-16,1.3566718075887282e-15,9.26342336171615e-16,1.9173035604233146e-15,1.2059472344339017e-14,-2.8506114569532004e-15,1.8596235662471372e-15,1.0130785099704553e-15,2.4548782839444604e-15,5.551115123125783e-15,-1.9984014443252818e-15,1.2816595285341115e-15,7.337880303381894e-16,2.053636616652183e-15,1.129933820120943e-14,2.0806923892169316e-15,0.21968522037511948,0,0.0,0.9860444887038513,0.0,0.9860444887038513,-3.877716832530187e-18,0.06254000000000016,1,1e-05
6255,0.06255000000000001,PINN,1.0,0.01777671300806105,0.0063822459924267605,0.0006745190039509907,3.93400841858238e-06,9.333962158994989e-05,6.881203162617006e-05,0.0032379953755021494,0.003237995460720933,direct,0.0015428299957420677,0.0006181259959703311,0.0007060240022838116,0.00016388400399591774,5.0296002882532775e-05,96,direct_last_layer,1.355442880818696e-15,9.072603779358701e-16,1.932547097337781e-15,1.2088962643430623e-14,-2.2455182244890404e-15,1.3605920357009326e-15,9.17668718791731e-16,1.9246508226069e-15,1.2088962643430623e-14,-3.963436566792322e-15,1.842276331487369e-15,1.1102230246251565e-15,2.488674709892334e-15,5.551115123125783e-15,-1.4155343563970746e-15,1.2756108662577686e-15,7.225123277443402e-16,2.0510846940726444e-15,1.126637845516587e-14,1.7179183423032818e-15,0.21968564099257049,0,0.0,0.9860465394478903,0.0,0.9860465394478903,1.000007097528427e-17,0.06255000000000017,1,1e-05
6256,0.06256,PINN,1.0,0.01607082701229956,0.0067679909989237785,0.0003248590073781088,2.482003765180707e-06,9.335458485708453e-05,6.880685855178024e-05,0.0032380820432315444,0.003238082128435235,direct,0.0015977139992173761,0.0006221439980436116,0.0007280449935933575,0.0001695789978839457,7.307699706871063e-05,96,direct_last_layer,1.3550313202401796e-15,9.124645483638005e-16,1.9303126367770637e-15,1.207421749388482e-14,-2.16702198720109e-15,1.3596850646621103e-15,9.26342336171615e-16,1.9220659180252232e-15,1.207421749388482e-14,-3.971242822434218e-15,1.7728873924482969e-15,9.43689570931383e-16,2.4755616291131602e-15,5.6066262743570405e-15,-1.1934897514720433e-15,1.282880103011105e-15,7.507015842289633e-16,2.053937183431321e-15,1.1289797222091558e-14,1.804220835233128e-15,0.21968606253697295,0,0.0,0.9860485895808602,0.0,0.9860485895808602,-3.877716832530187e-18,0.06256000000000017,1,1e-05
6257,0.06257,PINN,1.0,0.01468579399806913,0.005306471008225344,0.0003202539955964312,2.8569920687004924e-06,9.336964863372997e-05,6.880175927679388e-05,0.003238168667112238,0.0032381687523010223,direct,0.0015504140028497204,0.0005988619959680364,0.0007197209924925119,0.00016500499623361975,6.337001104839146e-05,96,direct_last_layer,1.356283759795927e-15,9.141992718397773e-16,1.930990765405522e-15,1.2070748046932867e-14,-1.3402094104636442e-15,1.3609064515992775e-15,9.26342336171615e-16,1.9226413836905613e-15,1.2070748046932867e-14,-3.871062541696557e-15,1.8665624601510444e-15,9.71445146547012e-16,2.499620356290345e-15,5.662137425588298e-15,-1.8318679906315083e-15,1.2846139794541345e-15,7.502679033599691e-16,2.056105646931894e-15,1.1265511093427882e-14,2.530853131232913e-15,0.2196864850077355,0,0.0,0.9860506391030363,0.0,0.9860506391030363,-3.877716832530187e-18,0.06257000000000017,1,1e-05
6258,0.06258000000000001,PINN,1.0,0.017862674008938484,0.006112923001637682,0.0006831420032540336,3.0189985409379005e-06,9.338481309737534e-05,6.879673320493891e-05,0.003238255247977545,0.003238255333151605,direct,0.001762035011779517,0.0006494239933090284,0.0008719219913473353,0.0001763559994287789,5.968801269773394e-05,96,direct_last_layer,1.3581153814352956e-15,9.08995101411847e-16,1.9356435390414616e-15,1.2069880685194878e-14,-2.240530894495607e-15,1.3632482080981058e-15,9.211381657436846e-16,1.927797430797303e-15,1.2069880685194878e-14,-4.419452000539725e-15,1.863093013199091e-15,1.1102230246251565e-15,2.5344541516897732e-15,5.6066262743570405e-15,-1.4710455076283324e-15,1.278536518057585e-15,7.073334973295431e-16,2.0534569508469986e-15,1.1271582625593801e-14,2.1789211060441183e-15,0.21968690840425728,0,0.0,0.9860526880146941,0.0,0.9860526880146941,-3.877716832530187e-18,0.06258000000000016,1,1e-05
6259,0.06259,PINN,1.0,0.014627166005084291,0.006349187999148853,0.00035405099333729595,3.263005055487156e-06,9.340007789125035e-05,6.879178446187599e-05,0.0032383417866553178,0.0032383418718148487,direct,0.001771448994986713,0.0006491340027423576,0.0008340969943674281,0.00022280598932411522,6.069299706723541e-05,96,direct_last_layer,1.3578728280877375e-15,9.115971866258121e-16,1.9359853177363106e-15,1.2076819579098785e-14,-1.5537972384432885e-15,1.3629725819978191e-15,9.233065700886556e-16,1.9282726577802223e-15,1.2076819579098785e-14,-5.261660248126465e-15,1.7867651802561113e-15,9.43689570931383e-16,2.4960928802009605e-15,5.551115123125783e-15,-2.3037127760972e-15,1.278806721567759e-15,7.485331798839923e-16,2.051855999166183e-15,1.1281123604711674e-14,3.707863009683177e-15,0.21968733272585014,0,0.0,0.9860547363161091,0.0,0.9860547363161091,1.000007097528427e-17,0.06259000000000017,1,1e-05
6260,0.0626,PINN,1.0,0.013515082013327628,0.005768253991845995,0.0003520619939081371,3.267006832174957e-06,9.341544319953659e-05,6.878690888496684e-05,0.0032384282839679978,0.003238428369113182,direct,0.0019086090032942593,0.0006355439982144162,0.0010142959945369512,0.00019086900283582509,6.329501047730446e-05,96,direct_last_layer,1.3562268423895702e-15,9.17668718791731e-16,1.929987865845071e-15,1.207421749388482e-14,-2.192825998906245e-15,1.3614829991188665e-15,9.315465065995454e-16,1.9223338475544017e-15,1.207421749388482e-14,-3.0553088271184636e-15,1.7277845820728999e-15,8.743006318923108e-16,2.4455245360261025e-15,5.551115123125783e-15,-1.3877787807814457e-15,1.2747358812232549e-15,7.298849025172416e-16,2.0449932333019816e-15,1.1287195136877592e-14,8.624828282122188e-16,0.21968775797193787,0,0.0,0.986056784007556,0.0,0.986056784007556,-3.877716832530187e-18,0.06260000000000017,1,1e-05
6261,0.06261,PINN,1.0,0.01397558300232049,0.005569859000388533,0.0003305790014564991,2.4140026653185487e-06,9.343091017180723e-05,6.87821116819495e-05,0.0032385147407319125,0.003238514825862949,direct,0.0016056980093708262,0.0006470069929491729,0.0007184999994933605,0.000180643008206971,5.534900992643088e-05,96,direct_last_layer,1.3559120260049062e-15,9.08995101411847e-16,1.931997452232355e-15,1.2062941791290971e-14,-2.6796327743522363e-15,1.3607487246316804e-15,9.298117831235686e-16,1.924123873939531e-15,1.2062941791290971e-14,-4.702211927123945e-15,1.7832957333041577e-15,1.0824674490095276e-15,2.4955720108153572e-15,5.717648576819556e-15,-6.106226635438361e-16,1.2809243039358948e-15,7.333543494691952e-16,2.0502037920764446e-15,1.1291531945567534e-14,2.0225791527717085e-15,0.2196881841419505,0,0.0,0.98605883108931,0.0,0.98605883108931,-3.877716832530187e-18,0.06261000000000017,1,1e-05
6262,0.06262000000000001,PINN,1.0,0.013962311000796035,0.005335601003025658,0.00035244000901002437,2.9410002753138542e-06,9.344647705397556e-05,6.877739010239377e-05,0.003238601157758368,0.003238601242875448,direct,0.0014958299871068448,0.000592301003052853,0.000694005997502245,0.0001537360076326877,5.1122988224960864e-05,96,direct_last_layer,1.3543870603646192e-15,9.063930161978817e-16,1.9301367937081764e-15,1.208549319647867e-14,-2.227520468425781e-15,1.3596735369897295e-15,9.207044848746904e-16,1.922317799144286e-15,1.208549319647867e-14,-3.1752215873953604e-15,1.9532986339498848e-15,1.3322676295501878e-15,2.5051809541982125e-15,5.440092820663267e-15,-1.6375789613221059e-15,1.2724260223760924e-15,7.151397529714387e-16,2.047545284307846e-15,1.1258572199523975e-14,9.477011189695794e-16,0.21968861123517608,0,0.0,0.9860608775616457,0.0,0.9860608775616457,1.000007097528427e-17,0.06262000000000018,1,1e-05
6263,0.06263,PINN,1.0,0.017569884003023617,0.009010131994727999,0.0003279350057709962,2.721004420891404e-06,9.346214593026789e-05,6.877274722939109e-05,0.003238687535852192,0.00323868762095551,direct,0.0021606520022032782,0.0006937310099601746,0.0011149910133099183,0.00028207099239807576,6.469800428021699e-05,96,direct_last_layer,1.3557243371365143e-15,9.08995101411847e-16,1.9312661131164327e-15,1.2073350132146832e-14,-9.783027252879828e-16,1.3608627447845641e-15,9.228728892196614e-16,1.923399781304196e-15,1.2073350132146832e-14,-3.0442499649591115e-15,1.8145207558717402e-15,8.465450562766819e-16,2.5127803378282656e-15,5.6066262743570405e-15,-1.970645868709653e-15,1.2760589466868661e-15,7.272828173032764e-16,2.049365633565269e-15,1.126117428473794e-14,2.0659472396711287e-15,0.21968903925104238,0,0.0,0.9860629234248378,0.0,0.9860629234248378,-3.877716832530187e-18,0.06263000000000017,1,1e-05
6264,0.06264,PINN,1.0,0.015084370999829844,0.006463820012868382,0.0008423429972026497,4.150002496317029e-06,9.347791530763707e-05,6.876818331182786e-05,0.0032387738758128696,0.003238773960902626,direct,0.001704307011095807,0.0005759839987149462,0.0007173089979914948,0.00028411300445441157,0.00012339299428276718,96,direct_last_layer,1.3580425538432124e-15,9.115971866258121e-16,1.9341342785455954e-15,1.206901332345689e-14,-3.56043861927946e-15,1.3631669680562572e-15,9.280770596475918e-16,1.9264019500482333e-15,1.206901332345689e-14,-3.8051430496094385e-15,1.85268467234323e-15,9.298117831235686e-16,2.507812639213009e-15,5.551115123125783e-15,-2.831068712794149e-15,1.2785941162979982e-15,7.129713486264677e-16,2.0502881490748417e-15,1.1284593051663627e-14,2.4470443032997835e-16,0.21968946818891535,0,0.0,0.9860649686791606,0.0,0.9860649686791606,-3.877716832530187e-18,0.06264000000000017,1,1e-05
6265,0.06265000000000001,PINN,1.0,0.017633095994824544,0.005493199001648463,0.0003551889967638999,3.3179967431351542e-06,9.349378660948193e-05,6.876369725534048e-05,0.0032388601784335523,0.0032388602635099392,direct,0.0016172909963643178,0.0006312670011539012,0.000759172995458357,0.0001673340011620894,5.513599899131805e-05,96,direct_last_layer,1.3546989513280368e-15,9.08995101411847e-16,1.9283148526205848e-15,1.2061207067814994e-14,-1.2627973753481792e-15,1.3591557751359304e-15,9.211381657436846e-16,1.9195281704680527e-15,1.2061207067814994e-14,-4.515512313021941e-15,1.9394208461420703e-15,1.0547118733938987e-15,2.547188468321286e-15,5.662137425588298e-15,-1.970645868709653e-15,1.2856007728376858e-15,7.363901155521546e-16,2.0597528325807623e-15,1.1295868754257476e-14,3.252714937673762e-15,0.219689898048169,0,0.0,0.9860670133248884,0.0,0.9860670133248884,1.000007097528427e-17,0.06265000000000018,1,1e-05
6266,0.06266000000000001,PINN,1.0,0.01842489800765179,0.010175078001338989,0.0003453410026850179,3.0750088626518846e-06,9.35097588571762e-05,6.875929134595094e-05,0.003238946444501662,0.003238946529564881,direct,0.0017507440061308444,0.0008164210012182593,0.0007048169936751947,0.00016918400069698691,5.489699833560735e-05,96,direct_last_layer,1.3568371263201275e-15,9.107298248878237e-16,1.933289163600845e-15,1.206380915302896e-14,-2.0026569378522874e-15,1.3619873757606597e-15,9.246076126956382e-16,1.9255269940035674e-15,1.206380915302896e-14,-4.102648125739461e-15,1.9186041644303486e-15,1.2212453270876722e-15,2.543480878578399e-15,5.6066262743570405e-15,-1.4710455076283324e-15,1.276988141830004e-15,7.199102425303749e-16,2.049876134744557e-15,1.1267245816903859e-14,2.0999911878871735e-15,0.21969032882811468,0,0.0,0.9860690573622953,0.0,0.9860690573622953,-1.7755504640344644e-17,0.06266000000000016,1,1e-05
